"BehaviorSpace results (NetLogo 5.0.3)"
"BusinessInvestorWithAdaptiveBehavior.nlogo"
"expVarProfitMultiplier"
"01/22/2013 17:00:39:974 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","19","0","19"
"[run number]","profitMultiplier","[step]","mean [w] of turtles"
"134","1","23","162649.3"
"134","1","24","168671.14"
"136","1","0","0"
"131","1","7","53357.79"
"136","1","1","7542.52"
"131","1","8","60376.74"
"135","1","0","0"
"136","1","2","15438.58"
"131","1","9","67550.5"
"135","1","1","7723.38"
"136","1","3","23256.44"
"131","1","10","74722.65"
"135","1","2","15991.29"
"136","1","4","30330.52"
"135","1","3","23810.37"
"136","1","5","38005.28"
"137","1","0","0"
"135","1","4","31627.43"
"137","1","1","7786.86"
"136","1","6","45133.28"
"135","1","5","39070.52"
"137","1","2","15172.18"
"136","1","7","52829.91"
"137","1","3","22922.73"
"136","1","8","59901.95"
"135","1","6","46814.77"
"136","1","9","66880.26"
"137","1","4","30225.69"
"135","1","7","54438.2"
"136","1","10","73656.1"
"137","1","5","37903.49"
"135","1","8","61405.86"
"136","1","11","80336.05"
"137","1","6","45256.9"
"135","1","9","68556.74"
"137","1","7","52489.21"
"136","1","12","86736.35"
"135","1","10","75627.49"
"137","1","8","59562.39"
"136","1","13","93426.84"
"135","1","11","82743.27"
"137","1","9","66714.24"
"136","1","14","99737.61"
"135","1","12","89569.21"
"137","1","10","73836.79"
"135","1","13","96505.09"
"136","1","15","105768.78"
"137","1","11","80831.17"
"136","1","16","111885.15"
"135","1","14","103130.07"
"137","1","12","87568.12"
"136","1","17","118154.02"
"135","1","15","109980.61"
"131","1","11","81613.37"
"137","1","13","94285.06"
"136","1","18","124459.84"
"135","1","16","116630.63"
"135","1","17","122993.26"
"137","1","14","100733.25"
"131","1","12","88317.33"
"136","1","19","130643.9"
"137","1","15","107483.56"
"135","1","18","129606.05"
"136","1","20","137015.2"
"131","1","13","94969.21"
"137","1","16","114238.53"
"136","1","21","143150.33"
"135","1","19","136347"
"131","1","14","101454.1"
"137","1","17","121216.82"
"136","1","22","149015.68"
"135","1","20","142939.63"
"131","1","15","108084.85"
"137","1","18","128016.02"
"136","1","23","155019.07"
"135","1","21","149682.83"
"131","1","16","114663.71"
"137","1","19","134107.35"
"136","1","24","161073.43"
"135","1","22","156082.49"
"137","1","20","140640.06"
"131","1","17","120954.18"
"135","1","23","162498.19"
"137","1","21","146981.04"
"131","1","18","127169.69"
"135","1","24","169079.93"
"137","1","22","153297.47"
"137","1","23","159231.5"
"137","1","24","165661.51"
"138","1","0","0"
"138","1","1","8108.05"
"138","1","2","16270.08"
"139","1","0","0"
"138","1","3","24353.92"
"139","1","1","7684.11"
"140","1","0","0"
"138","1","4","31705"
"139","1","2","15604.17"
"140","1","1","8047.34"
"138","1","5","39472.83"
"139","1","3","23206.99"
"138","1","6","46742.91"
"140","1","2","16165.82"
"139","1","4","30585.1"
"140","1","3","24079.56"
"138","1","7","53814.21"
"139","1","5","37779.9"
"140","1","4","31757.52"
"138","1","8","60993.5"
"139","1","6","45210.39"
"140","1","5","39240.63"
"138","1","9","68251.46"
"139","1","7","52144.39"
"140","1","6","46869.48"
"138","1","10","75417.2"
"131","1","19","133677.49"
"140","1","7","54083.56"
"139","1","8","59114.73"
"138","1","11","82476.41"
"140","1","8","61221.07"
"131","1","20","140121.51"
"138","1","12","89278.03"
"139","1","9","65710.58"
"140","1","9","67966.13"
"138","1","13","95511.06"
"131","1","21","146275.51"
"139","1","10","72600.48"
"140","1","10","74833.13"
"138","1","14","102207.9"
"139","1","11","79212.61"
"131","1","22","152267.4"
"140","1","11","81739.58"
"138","1","15","109096.77"
"139","1","12","86199.72"
"131","1","23","158413.84"
"140","1","12","88846.9"
"138","1","16","115588.93"
"139","1","13","93132.29"
"131","1","24","164507.44"
"138","1","17","122344.37"
"140","1","13","95337.73"
"139","1","14","99777.48"
"140","1","14","101977.35"
"138","1","18","128961.94"
"140","1","15","108435.54"
"139","1","15","106390.09"
"138","1","19","135498.44"
"140","1","16","115287.63"
"138","1","20","142189.49"
"139","1","16","113022.95"
"140","1","17","121823.7"
"138","1","21","148716.85"
"139","1","17","119510.25"
"140","1","18","128074.77"
"139","1","18","125697.54"
"138","1","22","155226.74"
"140","1","19","134497.54"
"138","1","23","161528.4"
"139","1","19","132143.08"
"140","1","20","140839.22"
"139","1","20","138647.63"
"138","1","24","168044.09"
"140","1","21","147449.44"
"139","1","21","144999.91"
"140","1","22","153934.99"
"139","1","22","151264.29"
"140","1","23","160350.56"
"139","1","23","157313.6"
"140","1","24","166820.3"
"139","1","24","163531.74"
"142","1","0","0"
"142","1","1","8017.53"
"142","1","2","15522.99"
"143","1","0","0"
"142","1","3","22875.36"
"144","1","0","0"
"143","1","1","7696.43"
"142","1","4","30616.95"
"144","1","1","8081.42"
"142","1","5","38513.18"
"143","1","2","15427.64"
"144","1","2","15618.31"
"142","1","6","46160.23"
"143","1","3","23172.91"
"144","1","3","23223.43"
"142","1","7","53671.8"
"143","1","4","31006.63"
"142","1","8","61101.68"
"144","1","4","30794.87"
"143","1","5","38577"
"142","1","9","68186.54"
"144","1","5","38249.47"
"143","1","6","45831.11"
"141","1","0","0"
"142","1","10","75630.96"
"144","1","6","45584.93"
"142","1","11","83004.47"
"143","1","7","53212.84"
"144","1","7","52541.22"
"141","1","1","8122.76"
"142","1","12","90007.79"
"143","1","8","60695.7"
"144","1","8","59685.79"
"141","1","2","16137.29"
"142","1","13","97023.19"
"143","1","9","68018.31"
"144","1","9","66927.22"
"141","1","3","23697.14"
"142","1","14","104289.8"
"143","1","10","75575.34"
"144","1","10","74182.67"
"141","1","4","31162.5"
"142","1","15","111468.54"
"143","1","11","82646.48"
"144","1","11","81183.67"
"141","1","5","38490.82"
"142","1","16","118412.76"
"143","1","12","89600.94"
"144","1","12","87804.89"
"143","1","13","96748.93"
"141","1","6","45284.13"
"142","1","17","125076.42"
"144","1","13","94604.59"
"143","1","14","103738.99"
"142","1","18","132208.89"
"144","1","14","101125.46"
"143","1","15","110727.48"
"141","1","7","52119.19"
"142","1","19","139074.9"
"144","1","15","107747.99"
"143","1","16","117208.8"
"141","1","8","59057.61"
"142","1","20","145936.25"
"144","1","16","114422.18"
"143","1","17","124016.24"
"142","1","21","152822.81"
"144","1","17","121134.11"
"143","1","18","130877.47"
"142","1","22","159716.03"
"144","1","18","127582.66"
"143","1","19","137890.38"
"142","1","23","166507.89"
"144","1","19","133938.51"
"143","1","20","144432.49"
"142","1","24","173183.63"
"144","1","20","140546.73"
"143","1","21","150616.67"
"144","1","21","146927.91"
"143","1","22","157200.4"
"144","1","22","153201.37"
"143","1","23","163843.01"
"144","1","23","159554.97"
"143","1","24","170237.07"
"144","1","24","165943.03"
"145","1","0","0"
"145","1","1","7857.02"
"145","1","2","16084.51"
"145","1","3","23780.19"
"146","1","0","0"
"145","1","4","31120.15"
"141","1","9","65623.83"
"147","1","0","0"
"146","1","1","7864.51"
"145","1","5","38682.33"
"141","1","10","72659.77"
"147","1","1","7580.19"
"145","1","6","46213.51"
"146","1","2","15465.65"
"147","1","2","15256.01"
"146","1","3","22933.72"
"145","1","7","53387.08"
"141","1","11","79561.96"
"146","1","4","30296.88"
"145","1","8","60609.52"
"147","1","3","23043.36"
"141","1","12","86131.2"
"146","1","5","37527.06"
"145","1","9","67831.84"
"147","1","4","30777.68"
"141","1","13","92818.66"
"146","1","6","44748.96"
"145","1","10","74942.59"
"147","1","5","38721.7"
"141","1","14","99647.57"
"146","1","7","52168.54"
"145","1","11","82110.79"
"147","1","6","45916.76"
"141","1","15","105963.76"
"146","1","8","59411.54"
"145","1","12","88825.32"
"147","1","7","53496.45"
"141","1","16","112580.99"
"145","1","13","95562.87"
"147","1","8","60651.97"
"146","1","9","66544.73"
"145","1","14","101754.88"
"147","1","9","67886.7"
"141","1","17","118989.96"
"146","1","10","73562.49"
"145","1","15","108413.89"
"147","1","10","74878.03"
"146","1","11","80466.51"
"145","1","16","115070.34"
"147","1","11","81626.57"
"146","1","12","86994.29"
"145","1","17","121645.03"
"147","1","12","88489.83"
"146","1","13","93560.38"
"145","1","18","128157.23"
"146","1","14","100170.55"
"147","1","13","95402.33"
"145","1","19","134669.17"
"146","1","15","106727.7"
"147","1","14","102247.59"
"145","1","20","140849.72"
"146","1","16","113143.49"
"147","1","15","108992.8"
"145","1","21","147145.93"
"146","1","17","119171.36"
"147","1","16","115727.47"
"146","1","18","125500.98"
"145","1","22","153483.97"
"147","1","17","122563.51"
"146","1","19","131741.21"
"145","1","23","159350.13"
"147","1","18","128878.84"
"146","1","20","137901.08"
"145","1","24","165517.49"
"147","1","19","135358.73"
"146","1","21","144064.02"
"147","1","20","141730.24"
"146","1","22","150363.2"
"147","1","21","148268.56"
"146","1","23","156234.67"
"147","1","22","154947.34"
"146","1","24","162266.08"
"141","1","18","125302.75"
"147","1","23","161419.03"
"147","1","24","168116.42"
"141","1","19","131638.91"
"148","1","0","0"
"141","1","20","138054.04"
"148","1","1","7823.95"
"141","1","21","144230.38"
"148","1","2","15297.45"
"149","1","0","0"
"141","1","22","150542.37"
"148","1","3","22928.87"
"149","1","1","7971.68"
"141","1","23","157014.25"
"148","1","4","30678.94"
"149","1","2","15591.84"
"148","1","5","37797.81"
"150","1","0","0"
"149","1","3","23082.41"
"148","1","6","45438.66"
"149","1","4","30597.62"
"150","1","1","7743.26"
"148","1","7","52650.56"
"149","1","5","38017.1"
"150","1","2","15486.98"
"148","1","8","60092"
"149","1","6","45683.22"
"150","1","3","22510.42"
"148","1","9","67369.13"
"149","1","7","52794.27"
"150","1","4","30288.56"
"148","1","10","74507.81"
"149","1","8","59925.79"
"150","1","5","38041.01"
"148","1","11","81747.96"
"149","1","9","66912.92"
"150","1","6","45355.89"
"148","1","12","88823.26"
"149","1","10","74035.31"
"150","1","7","52673.26"
"148","1","13","95750.45"
"149","1","11","80966.06"
"148","1","14","102502.9"
"150","1","8","59370.63"
"149","1","12","87676.4"
"150","1","9","66436"
"148","1","15","109143.98"
"149","1","13","93960.88"
"148","1","16","115696.3"
"150","1","10","73076.71"
"149","1","14","100584"
"148","1","17","122185.87"
"149","1","15","106898.05"
"150","1","11","79551.24"
"141","1","24","163180.71"
"149","1","16","113202.1"
"148","1","18","128581.77"
"150","1","12","86302.74"
"149","1","17","119513.81"
"148","1","19","135095.79"
"150","1","13","92686.85"
"149","1","18","125693.68"
"148","1","20","141419.3"
"150","1","14","98777"
"149","1","19","131629.81"
"148","1","21","147781.78"
"150","1","15","104998.76"
"149","1","20","137737.73"
"148","1","22","154295.17"
"150","1","16","111376.02"
"149","1","21","143642.4"
"148","1","23","160585.09"
"150","1","17","117448.13"
"149","1","22","149535.2"
"148","1","24","166616.71"
"150","1","18","123732.96"
"149","1","23","155564.65"
"150","1","19","129821.54"
"149","1","24","161518.36"
"150","1","20","136066.48"
"150","1","21","141874.44"
"150","1","22","147553.24"
"150","1","23","153500.72"
"150","1","24","159147.52"
